network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider
2001:470:d:1b97:0:1000::/84,1814991,6252001,,0,0
2001:470:d:1b97:0:2000::/83,1814991,6252001,,0,0
2001:470:d:1b97:0:4000::/82,1814991,6252001,,0,0
2001:470:d:1b97:0:8000::/81,1814991,6252001,,0,0
2001:470:d:1b97:1::/80,1814991,6252001,,0,0
2001:470:d:1b97:2::/79,1814991,6252001,,0,0
2001:470:d:1b97:4::/78,1814991,6252001,,0,0
2001:470:d:1b97:8::/77,1814991,6252001,,0,0
2001:470:d:1b97:10::/76,1814991,6252001,,0,0
2001:470:d:1b97:20::/75,1814991,6252001,,0,0
2001:470:d:1b97:40::/74,1814991,6252001,,0,0
2001:470:d:1b97:80::/73,1814991,6252001,,0,0
2001:470:d:1b97:100::/72,1814991,6252001,,0,0
2001:470:d:1b97:200::/71,1814991,6252001,,0,0
2001:470:d:1b97:400::/70,1814991,6252001,,0,0
2001:470:d:1b97:800::/69,1814991,6252001,,0,0
2001:470:d:1b97:1000::/68,1814991,6252001,,0,0
2001:470:d:1b97:2000::/67,1814991,6252001,,0,0
2001:470:d:1b97:4000::/66,1814991,6252001,,0,0
2001:470:d:1b97:8000::/65,1814991,6252001,,0,0
2001:470:d:1b98::/61,1814991,6252001,,0,0
2001:470:d:1ba0::/59,1814991,6252001,,0,0
2001:470:d:1bc0::/58,1814991,6252001,,0,0
2001:470:d:1c00::/54,1814991,6252001,,0,0
2001:470:d:2000::/51,1814991,6252001,,0,0
2001:470:d:4000::/50,1814991,6252001,,0,0
2001:470:d:8000::/49,1814991,6252001,,0,0
2001:470:e::/47,1814991,6252001,,0,0
2001:470:10::/45,6251999,6252001,,0,0
2001:470:18::/53,6251999,6252001,,0,0
2001:470:18:800::/54,6251999,6252001,,0,0
2001:470:18:c00::/58,6251999,6252001,,0,0
2001:470:18:c40::/59,6251999,6252001,,0,0
2001:470:18:c60::/60,6251999,6252001,,0,0
2001:470:18:c70::/62,6251999,6252001,,0,0
2001:470:18:c74::/63,6251999,6252001,,0,0
2001:470:18:c76::/64,1819730,6252001,,0,0
2001:470:18:c77::/64,6251999,6252001,,0,0
2001:470:18:c78::/61,6251999,6252001,,0,0
2001:470:18:c80::/57,6251999,6252001,,0,0
2001:470:18:d00::/57,6251999,6252001,,0,0
2001:470:18:d80::/58,6251999,6252001,,0,0
2001:470:18:dc0::/59,6251999,6252001,,0,0
2001:470:18:de0::/61,6251999,6252001,,0,0
2001:470:18:de8::/62,6251999,6252001,,0,0
2001:470:18:dec::/63,6251999,6252001,,0,0
2001:470:18:dee::/64,1819730,6252001,,0,0
2001:470:18:def::/64,6251999,6252001,,0,0
2001:470:18:df0::/60,6251999,6252001,,0,0
2001:470:18:e00::/55,6251999,6252001,,0,0
2001:470:18:1000::/53,6251999,6252001,,0,0
2001:470:18:1800::/57,6251999,6252001,,0,0
2001:470:18:1880::/60,6251999,6252001,,0,0
2001:470:18:1890::/62,6251999,6252001,,0,0
2001:470:18:1894::/64,1819730,6252001,,0,0
2001:470:18:1895::/64,6251999,6252001,,0,0
2001:470:18:1896::/63,6251999,6252001,,0,0
2001:470:18:1898::/61,6251999,6252001,,0,0
2001:470:18:18a0::/59,6251999,6252001,,0,0
2001:470:18:18c0::/58,6251999,6252001,,0,0
2001:470:18:1900::/56,6251999,6252001,,0,0
2001:470:18:1a00::/55,6251999,6252001,,0,0
2001:470:18:1c00::/54,6251999,6252001,,0,0
2001:470:18:2000::/51,6251999,6252001,,0,0
2001:470:18:4000::/50,6251999,6252001,,0,0
2001:470:18:8000::/49,6251999,6252001,,0,0
2001:470:19::/53,6251999,6252001,,0,0
2001:470:19:800::/54,6251999,6252001,,0,0
2001:470:19:c00::/58,6251999,6252001,,0,0
2001:470:19:c40::/59,6251999,6252001,,0,0
2001:470:19:c60::/60,6251999,6252001,,0,0
2001:470:19:c70::/62,6251999,6252001,,0,0
2001:470:19:c74::/64,6251999,6252001,,0,0
2001:470:19:c75::/64,1819730,6252001,,0,0
2001:470:19:c76::/63,6251999,6252001,,0,0
2001:470:19:c78::/61,6251999,6252001,,0,0
2001:470:19:c80::/57,6251999,6252001,,0,0
2001:470:19:d00::/56,6251999,6252001,,0,0
2001:470:19:e00::/57,6251999,6252001,,0,0
2001:470:19:e80::/64,1819730,6252001,,0,0
2001:470:19:e81::/64,6251999,6252001,,0,0
2001:470:19:e82::/63,6251999,6252001,,0,0
2001:470:19:e84::/62,6251999,6252001,,0,0
2001:470:19:e88::/61,6251999,6252001,,0,0
2001:470:19:e90::/60,6251999,6252001,,0,0
2001:470:19:ea0::/59,6251999,6252001,,0,0
2001:470:19:ec0::/58,6251999,6252001,,0,0
2001:470:19:f00::/56,6251999,6252001,,0,0
2001:470:19:1000::/56,6251999,6252001,,0,0
2001:470:19:1100::/57,6251999,6252001,,0,0
2001:470:19:1180::/64,6251999,6252001,,0,0
2001:470:19:1181::/64,1819730,6252001,,0,0
2001:470:19:1182::/63,6251999,6252001,,0,0
2001:470:19:1184::/62,6251999,6252001,,0,0
2001:470:19:1188::/61,6251999,6252001,,0,0
2001:470:19:1190::/60,6251999,6252001,,0,0
2001:470:19:11a0::/59,6251999,6252001,,0,0
2001:470:19:11c0::/58,6251999,6252001,,0,0
2001:470:19:1200::/55,6251999,6252001,,0,0
2001:470:19:1400::/54,6251999,6252001,,0,0
2001:470:19:1800::/53,6251999,6252001,,0,0
2001:470:19:2000::/51,6251999,6252001,,0,0
2001:470:19:4000::/50,6251999,6252001,,0,0
2001:470:19:8000::/49,6251999,6252001,,0,0
2001:470:1a::/47,6251999,6252001,,0,0
2001:470:1c::/48,6251999,6252001,,0,0
2001:470:1d::/53,6251999,6252001,,0,0
2001:470:1d:800::/57,6251999,6252001,,0,0
2001:470:1d:880::/59,6251999,6252001,,0,0
2001:470:1d:8a0::/62,6251999,6252001,,0,0
2001:470:1d:8a4::/63,6251999,6252001,,0,0
2001:470:1d:8a6::/113,6251999,6252001,,0,0
2001:470:1d:8a6::8000/114,6251999,6252001,,0,0
2001:470:1d:8a6::c000/115,6251999,6252001,,0,0
2001:470:1d:8a6::e000/116,6251999,6252001,,0,0
2001:470:1d:8a6::f000/120,6251999,6252001,,0,0
2001:470:1d:8a6::f100/121,6251999,6252001,,0,0
2001:470:1d:8a6::f180/125,6251999,6252001,,0,0
2001:470:1d:8a6::f188/126,6251999,6252001,,0,0
2001:470:1d:8a6::f18c/128,6252001,6252001,,0,0
2001:470:1d:8a6::f18d/128,6251999,6252001,,0,0
2001:470:1d:8a6::f18e/127,6251999,6252001,,0,0
2001:470:1d:8a6::f190/124,6251999,6252001,,0,0
2001:470:1d:8a6::f1a0/123,6251999,6252001,,0,0
2001:470:1d:8a6::f1c0/122,6251999,6252001,,0,0
2001:470:1d:8a6::f200/119,6251999,6252001,,0,0
2001:470:1d:8a6::f400/118,6251999,6252001,,0,0
2001:470:1d:8a6::f800/117,6251999,6252001,,0,0
2001:470:1d:8a6::1:0/112,6251999,6252001,,0,0
2001:470:1d:8a6::2:0/111,6251999,6252001,,0,0
2001:470:1d:8a6::4:0/110,6251999,6252001,,0,0
2001:470:1d:8a6::8:0/109,6251999,6252001,,0,0
2001:470:1d:8a6::10:0/108,6251999,6252001,,0,0
2001:470:1d:8a6::20:0/107,6251999,6252001,,0,0
2001:470:1d:8a6::40:0/106,6251999,6252001,,0,0
2001:470:1d:8a6::80:0/105,6251999,6252001,,0,0
2001:470:1d:8a6::100:0/104,6251999,6252001,,0,0
2001:470:1d:8a6::200:0/103,6251999,6252001,,0,0
2001:470:1d:8a6::400:0/102,6251999,6252001,,0,0
2001:470:1d:8a6::800:0/101,6251999,6252001,,0,0
2001:470:1d:8a6::1000:0/100,6251999,6252001,,0,0
2001:470:1d:8a6::2000:0/99,6251999,6252001,,0,0
2001:470:1d:8a6::4000:0/98,6251999,6252001,,0,0
2001:470:1d:8a6::8000:0/97,6251999,6252001,,0,0
2001:470:1d:8a6:0:1::/96,6251999,6252001,,0,0
2001:470:1d:8a6:0:2::/95,6251999,6252001,,0,0
2001:470:1d:8a6:0:4::/94,6251999,6252001,,0,0
2001:470:1d:8a6:0:8::/93,6251999,6252001,,0,0
2001:470:1d:8a6:0:10::/92,6251999,6252001,,0,0
2001:470:1d:8a6:0:20::/91,6251999,6252001,,0,0
2001:470:1d:8a6:0:40::/90,6251999,6252001,,0,0
2001:470:1d:8a6:0:80::/89,6251999,6252001,,0,0
2001:470:1d:8a6:0:100::/88,6251999,6252001,,0,0
2001:470:1d:8a6:0:200::/87,6251999,6252001,,0,0
2001:470:1d:8a6:0:400::/86,6251999,6252001,,0,0
2001:470:1d:8a6:0:800::/85,6251999,6252001,,0,0
2001:470:1d:8a6:0:1000::/84,6251999,6252001,,0,0
2001:470:1d:8a6:0:2000::/83,6251999,6252001,,0,0
2001:470:1d:8a6:0:4000::/82,6251999,6252001,,0,0
2001:470:1d:8a6:0:8000::/81,6251999,6252001,,0,0
2001:470:1d:8a6:1::/80,6251999,6252001,,0,0
2001:470:1d:8a6:2::/79,6251999,6252001,,0,0
2001:470:1d:8a6:4::/78,6251999,6252001,,0,0
2001:470:1d:8a6:8::/77,6251999,6252001,,0,0
2001:470:1d:8a6:10::/76,6251999,6252001,,0,0
2001:470:1d:8a6:20::/75,6251999,6252001,,0,0
2001:470:1d:8a6:40::/74,6251999,6252001,,0,0
2001:470:1d:8a6:80::/73,6251999,6252001,,0,0
2001:470:1d:8a6:100::/72,6251999,6252001,,0,0
2001:470:1d:8a6:200::/71,6251999,6252001,,0,0
2001:470:1d:8a6:400::/70,6251999,6252001,,0,0
2001:470:1d:8a6:800::/69,6251999,6252001,,0,0
2001:470:1d:8a6:1000::/68,6251999,6252001,,0,0
2001:470:1d:8a6:2000::/67,6251999,6252001,,0,0
2001:470:1d:8a6:4000::/66,6251999,6252001,,0,0
2001:470:1d:8a6:8000::/65,6251999,6252001,,0,0
2001:470:1d:8a7::/64,6251999,6252001,,0,0
2001:470:1d:8a8::/61,6251999,6252001,,0,0
2001:470:1d:8b0::/60,6251999,6252001,,0,0
2001:470:1d:8c0::/58,6251999,6252001,,0,0
2001:470:1d:900::/60,6251999,6252001,,0,0
2001:470:1d:910::/64,6252001,6252001,,0,0
2001:470:1d:911::/64,6251999,6252001,,0,0
2001:470:1d:912::/63,6251999,6252001,,0,0
2001:470:1d:914::/62,6251999,6252001,,0,0
2001:470:1d:918::/61,6251999,6252001,,0,0
2001:470:1d:920::/59,6251999,6252001,,0,0
2001:470:1d:940::/58,6251999,6252001,,0,0
2001:470:1d:980::/57,6251999,6252001,,0,0
2001:470:1d:a00::/55,6251999,6252001,,0,0
2001:470:1d:c00::/54,6251999,6252001,,0,0
2001:470:1d:1000::/52,6251999,6252001,,0,0
2001:470:1d:2000::/51,6251999,6252001,,0,0
2001:470:1d:4000::/50,6251999,6252001,,0,0
2001:470:1d:8000::/49,6251999,6252001,,0,0
2001:470:1e::/47,6251999,6252001,,0,0
2001:470:20::/47,6252001,6252001,,0,0
2001:470:22::/48,6252001,6252001,,0,0
2001:470:23::/55,6252001,6252001,,0,0
2001:470:23:200::/56,6252001,6252001,,0,0
2001:470:23:300::/57,6252001,6252001,,0,0
2001:470:23:380::/58,6252001,6252001,,0,0
2001:470:23:3c0::/60,6252001,6252001,,0,0
2001:470:23:3d0::/61,6252001,6252001,,0,0
2001:470:23:3d8::/64,6252001,6252001,,0,0
2001:470:23:3d9::/64,1861060,6252001,,0,0
2001:470:23:3da::/63,6252001,6252001,,0,0
2001:470:23:3dc::/62,6252001,6252001,,0,0
2001:470:23:3e0::/59,6252001,6252001,,0,0
2001:470:23:400::/59,6252001,6252001,,0,0
2001:470:23:420::/61,6252001,6252001,,0,0
2001:470:23:428::/63,6252001,6252001,,0,0
2001:470:23:42a::/64,2017370,6252001,,0,0
2001:470:23:42b::/64,6252001,6252001,,0,0
2001:470:23:42c::/62,6252001,6252001,,0,0
2001:470:23:430::/60,6252001,6252001,,0,0
2001:470:23:440::/58,6252001,6252001,,0,0
2001:470:23:480::/57,6252001,6252001,,0,0
2001:470:23:500::/56,6252001,6252001,,0,0
2001:470:23:600::/55,6252001,6252001,,0,0
2001:470:23:800::/53,6252001,6252001,,0,0
2001:470:23:1000::/52,6252001,6252001,,0,0
2001:470:23:2000::/51,6252001,6252001,,0,0
2001:470:23:4000::/50,6252001,6252001,,0,0
2001:470:23:8000::/49,6252001,6252001,,0,0
2001:470:24::/47,6252001,6252001,,0,0
2001:470:26::/54,6252001,6252001,,0,0
2001:470:26:400::/61,6252001,6252001,,0,0
2001:470:26:408::/62,6252001,6252001,,0,0
2001:470:26:40c::/64,6252001,6252001,,0,0
2001:470:26:40d::/64,2658434,6252001,,0,0
2001:470:26:40e::/63,6252001,6252001,,0,0
2001:470:26:410::/60,6252001,6252001,,0,0
2001:470:26:420::/59,6252001,6252001,,0,0
2001:470:26:440::/58,6252001,6252001,,0,0
2001:470:26:480::/57,6252001,6252001,,0,0
2001:470:26:500::/56,6252001,6252001,,0,0
2001:470:26:600::/58,6252001,6252001,,0,0
2001:470:26:640::/60,6252001,6252001,,0,0
2001:470:26:650::/61,6252001,6252001,,0,0
2001:470:26:658::/62,6252001,6252001,,0,0
2001:470:26:65c::/64,2658434,6252001,,0,0
2001:470:26:65d::/64,6252001,6252001,,0,0
2001:470:26:65e::/63,6252001,6252001,,0,0
2001:470:26:660::/59,6252001,6252001,,0,0
2001:470:26:680::/57,6252001,6252001,,0,0
2001:470:26:700::/56,6252001,6252001,,0,0
2001:470:26:800::/59,6252001,6252001,,0,0
2001:470:26:820::/62,6252001,6252001,,0,0
2001:470:26:824::/63,6252001,6252001,,0,0
2001:470:26:826::/64,2658434,6252001,,0,0
2001:470:26:827::/64,6252001,6252001,,0,0
2001:470:26:828::/61,6252001,6252001,,0,0
2001:470:26:830::/60,6252001,6252001,,0,0
2001:470:26:840::/58,6252001,6252001,,0,0
2001:470:26:880::/57,6252001,6252001,,0,0
2001:470:26:900::/56,6252001,6252001,,0,0
2001:470:26:a00::/56,6252001,6252001,,0,0
2001:470:26:b00::/58,6252001,6252001,,0,0
2001:470:26:b40::/59,6252001,6252001,,0,0
2001:470:26:b60::/61,6252001,6252001,,0,0
2001:470:26:b68::/62,6252001,6252001,,0,0
2001:470:26:b6c::/64,6252001,6252001,,0,0
2001:470:26:b6d::/64,2782113,6252001,,0,0
2001:470:26:b6e::/63,6252001,6252001,,0,0
2001:470:26:b70::/60,6252001,6252001,,0,0
2001:470:26:b80::/57,6252001,6252001,,0,0
2001:470:26:c00::/54,6252001,6252001,,0,0
2001:470:26:1000::/52,6252001,6252001,,0,0
2001:470:26:2000::/51,6252001,6252001,,0,0
2001:470:26:4000::/50,6252001,6252001,,0,0
2001:470:26:8000::/49,6252001,6252001,,0,0
2001:470:27::/56,6252001,6252001,,0,0
2001:470:27:100::/57,6252001,6252001,,0,0
2001:470:27:180::/59,6252001,6252001,,0,0
2001:470:27:1a0::/62,6252001,6252001,,0,0
2001:470:27:1a4::/63,6252001,6252001,,0,0
2001:470:27:1a6::/64,2017370,6252001,,0,0
2001:470:27:1a7::/64,6252001,6252001,,0,0
2001:470:27:1a8::/61,6252001,6252001,,0,0
2001:470:27:1b0::/60,6252001,6252001,,0,0
2001:470:27:1c0::/58,6252001,6252001,,0,0
2001:470:27:200::/55,6252001,6252001,,0,0
2001:470:27:400::/54,6252001,6252001,,0,0
2001:470:27:800::/56,6252001,6252001,,0,0
2001:470:27:900::/59,6252001,6252001,,0,0
2001:470:27:920::/60,6252001,6252001,,0,0
2001:470:27:930::/62,6252001,6252001,,0,0
2001:470:27:934::/63,6252001,6252001,,0,0
2001:470:27:936::/64,6252001,6252001,,0,0
2001:470:27:937::/64,2661886,6252001,,0,0
2001:470:27:938::/61,6252001,6252001,,0,0
2001:470:27:940::/58,6252001,6252001,,0,0
2001:470:27:980::/57,6252001,6252001,,0,0
2001:470:27:a00::/55,6252001,6252001,,0,0
2001:470:27:c00::/54,6252001,6252001,,0,0
2001:470:27:1000::/52,6252001,6252001,,0,0
2001:470:27:2000::/51,6252001,6252001,,0,0
2001:470:27:4000::/50,6252001,6252001,,0,0
2001:470:27:8000::/49,6252001,6252001,,0,0
2001:470:28::/59,6252001,6252001,,0,0
2001:470:28:20::/60,6252001,6252001,,0,0
2001:470:28:30::/62,6252001,6252001,,0,0
2001:470:28:34::/63,6252001,6252001,,0,0
2001:470:28:36::/64,2661886,6252001,,0,0
2001:470:28:37::/64,6252001,6252001,,0,0
2001:470:28:38::/62,6252001,6252001,,0,0
2001:470:28:3c::/64,6252001,6252001,,0,0
2001:470:28:3d::/64,2661886,6252001,,0,0
2001:470:28:3e::/63,6252001,6252001,,0,0
2001:470:28:40::/58,6252001,6252001,,0,0
2001:470:28:80::/59,6252001,6252001,,0,0
2001:470:28:a0::/61,6252001,6252001,,0,0
2001:470:28:a8::/64,2661886,6252001,,0,0
2001:470:28:a9::/64,6252001,6252001,,0,0
2001:470:28:aa::/63,6252001,6252001,,0,0
2001:470:28:ac::/62,6252001,6252001,,0,0
2001:470:28:b0::/64,2661886,6252001,,0,0
2001:470:28:b1::/64,6252001,6252001,,0,0
2001:470:28:b2::/63,6252001,6252001,,0,0
2001:470:28:b4::/62,6252001,6252001,,0,0
2001:470:28:b8::/61,6252001,6252001,,0,0
2001:470:28:c0::/58,6252001,6252001,,0,0
2001:470:28:100::/57,6252001,6252001,,0,0
2001:470:28:180::/59,6252001,6252001,,0,0
2001:470:28:1a0::/62,6252001,6252001,,0,0
2001:470:28:1a4::/63,6252001,6252001,,0,0
2001:470:28:1a6::/64,2017370,6252001,,0,0
2001:470:28:1a7::/64,6252001,6252001,,0,0
2001:470:28:1a8::/61,6252001,6252001,,0,0
2001:470:28:1b0::/60,6252001,6252001,,0,0
2001:470:28:1c0::/60,6252001,6252001,,0,0
2001:470:28:1d0::/62,6252001,6252001,,0,0
2001:470:28:1d4::/63,6252001,6252001,,0,0
2001:470:28:1d6::/64,6252001,6252001,,0,0
2001:470:28:1d7::/64,2661886,6252001,,0,0
2001:470:28:1d8::/61,6252001,6252001,,0,0
2001:470:28:1e0::/59,6252001,6252001,,0,0
2001:470:28:200::/57,6252001,6252001,,0,0
2001:470:28:280::/58,6252001,6252001,,0,0
2001:470:28:2c0::/62,6252001,6252001,,0,0
2001:470:28:2c4::/64,2661886,6252001,,0,0
2001:470:28:2c5::/64,6252001,6252001,,0,0
2001:470:28:2c6::/63,6252001,6252001,,0,0
2001:470:28:2c8::/61,6252001,6252001,,0,0
2001:470:28:2d0::/60,6252001,6252001,,0,0
2001:470:28:2e0::/64,2661886,6252001,,0,0
2001:470:28:2e1::/64,6252001,6252001,,0,0
2001:470:28:2e2::/63,6252001,6252001,,0,0
2001:470:28:2e4::/62,6252001,6252001,,0,0
2001:470:28:2e8::/61,6252001,6252001,,0,0
2001:470:28:2f0::/60,6252001,6252001,,0,0
2001:470:28:300::/58,6252001,6252001,,0,0
2001:470:28:340::/59,6252001,6252001,,0,0
2001:470:28:360::/61,6252001,6252001,,0,0
2001:470:28:368::/62,6252001,6252001,,0,0
2001:470:28:36c::/63,6252001,6252001,,0,0
2001:470:28:36e::/64,2623032,6252001,,0,0
2001:470:28:36f::/64,6252001,6252001,,0,0
2001:470:28:370::/60,6252001,6252001,,0,0
2001:470:28:380::/58,6252001,6252001,,0,0
2001:470:28:3c0::/60,6252001,6252001,,0,0
2001:470:28:3d0::/62,6252001,6252001,,0,0
2001:470:28:3d4::/64,6252001,6252001,,0,0
2001:470:28:3d5::/64,2661886,6252001,,0,0
2001:470:28:3d6::/63,6252001,6252001,,0,0
2001:470:28:3d8::/61,6252001,6252001,,0,0
2001:470:28:3e0::/59,6252001,6252001,,0,0
2001:470:28:400::/57,6252001,6252001,,0,0
2001:470:28:480::/60,6252001,6252001,,0,0
2001:470:28:490::/61,6252001,6252001,,0,0
2001:470:28:498::/64,6252001,6252001,,0,0
2001:470:28:499::/64,2661886,6252001,,0,0
2001:470:28:49a::/63,6252001,6252001,,0,0
2001:470:28:49c::/62,6252001,6252001,,0,0
2001:470:28:4a0::/59,6252001,6252001,,0,0
2001:470:28:4c0::/58,6252001,6252001,,0,0
2001:470:28:500::/60,6252001,6252001,,0,0
2001:470:28:510::/61,6252001,6252001,,0,0
2001:470:28:518::/64,2017370,6252001,,0,0
2001:470:28:519::/64,6252001,6252001,,0,0
2001:470:28:51a::/63,6252001,6252001,,0,0
2001:470:28:51c::/62,6252001,6252001,,0,0
2001:470:28:520::/59,6252001,6252001,,0,0
2001:470:28:540::/58,6252001,6252001,,0,0
2001:470:28:580::/57,6252001,6252001,,0,0
2001:470:28:600::/58,6252001,6252001,,0,0
2001:470:28:640::/59,6252001,6252001,,0,0
2001:470:28:660::/60,6252001,6252001,,0,0
2001:470:28:670::/62,6252001,6252001,,0,0
2001:470:28:674::/63,6252001,6252001,,0,0
2001:470:28:676::/64,6252001,6252001,,0,0
2001:470:28:677::/64,2661886,6252001,,0,0
2001:470:28:678::/61,6252001,6252001,,0,0
2001:470:28:680::/58,6252001,6252001,,0,0
2001:470:28:6c0::/60,6252001,6252001,,0,0
2001:470:28:6d0::/62,6252001,6252001,,0,0
2001:470:28:6d4::/63,6252001,6252001,,0,0
2001:470:28:6d6::/64,2661886,6252001,,0,0
2001:470:28:6d7::/64,6252001,6252001,,0,0
2001:470:28:6d8::/62,6252001,6252001,,0,0
2001:470:28:6dc::/63,6252001,6252001,,0,0
2001:470:28:6de::/64,2661886,6252001,,0,0
2001:470:28:6df::/64,6252001,6252001,,0,0
2001:470:28:6e0::/59,6252001,6252001,,0,0
2001:470:28:700::/56,6252001,6252001,,0,0
2001:470:28:800::/60,6252001,6252001,,0,0
2001:470:28:810::/62,6252001,6252001,,0,0
2001:470:28:814::/63,6252001,6252001,,0,0
2001:470:28:816::/64,6252001,6252001,,0,0
2001:470:28:817::/64,2623032,6252001,,0,0
2001:470:28:818::/61,6252001,6252001,,0,0
2001:470:28:820::/59,6252001,6252001,,0,0
2001:470:28:840::/58,6252001,6252001,,0,0
2001:470:28:880::/57,6252001,6252001,,0,0
2001:470:28:900::/62,6252001,6252001,,0,0
2001:470:28:904::/63,6252001,6252001,,0,0
2001:470:28:906::/64,6252001,6252001,,0,0
2001:470:28:907::/64,2017370,6252001,,0,0
2001:470:28:908::/61,6252001,6252001,,0,0
2001:470:28:910::/60,6252001,6252001,,0,0
2001:470:28:920::/60,6252001,6252001,,0,0
2001:470:28:930::/62,6252001,6252001,,0,0
2001:470:28:934::/63,6252001,6252001,,0,0
2001:470:28:936::/64,6252001,6252001,,0,0
2001:470:28:937::/64,2661886,6252001,,0,0
2001:470:28:938::/61,6252001,6252001,,0,0
2001:470:28:940::/61,6252001,6252001,,0,0
2001:470:28:948::/64,6252001,6252001,,0,0
2001:470:28:949::/64,660013,6252001,,0,0
2001:470:28:94a::/63,6252001,6252001,,0,0
2001:470:28:94c::/62,6252001,6252001,,0,0
2001:470:28:950::/60,6252001,6252001,,0,0
2001:470:28:960::/59,6252001,6252001,,0,0
2001:470:28:980::/58,6252001,6252001,,0,0
2001:470:28:9c0::/63,6252001,6252001,,0,0
2001:470:28:9c2::/64,2661886,6252001,,0,0
2001:470:28:9c3::/64,6252001,6252001,,0,0
2001:470:28:9c4::/62,6252001,6252001,,0,0
2001:470:28:9c8::/61,6252001,6252001,,0,0
2001:470:28:9d0::/60,6252001,6252001,,0,0
2001:470:28:9e0::/59,6252001,6252001,,0,0
2001:470:28:a00::/59,6252001,6252001,,0,0
2001:470:28:a20::/61,6252001,6252001,,0,0
2001:470:28:a28::/62,6252001,6252001,,0,0
2001:470:28:a2c::/64,2661886,6252001,,0,0
2001:470:28:a2d::/64,6252001,6252001,,0,0
2001:470:28:a2e::/63,6252001,6252001,,0,0
2001:470:28:a30::/60,6252001,6252001,,0,0
2001:470:28:a40::/59,6252001,6252001,,0,0
2001:470:28:a60::/60,6252001,6252001,,0,0
2001:470:28:a70::/61,6252001,6252001,,0,0
2001:470:28:a78::/63,6252001,6252001,,0,0
2001:470:28:a7a::/64,2017370,6252001,,0,0
2001:470:28:a7b::/64,6252001,6252001,,0,0
2001:470:28:a7c::/62,6252001,6252001,,0,0
2001:470:28:a80::/63,6252001,6252001,,0,0
2001:470:28:a82::/64,6252001,6252001,,0,0
2001:470:28:a83::/64,2017370,6252001,,0,0
2001:470:28:a84::/62,6252001,6252001,,0,0
2001:470:28:a88::/61,6252001,6252001,,0,0
2001:470:28:a90::/60,6252001,6252001,,0,0
2001:470:28:aa0::/59,6252001,6252001,,0,0
2001:470:28:ac0::/58,6252001,6252001,,0,0
2001:470:28:b00::/56,2661886,6252001,,0,0
2001:470:28:c00::/55,2623032,6252001,,0,0
2001:470:28:e00::/57,6252001,6252001,,0,0
2001:470:28:e80::/58,6252001,6252001,,0,0
2001:470:28:ec0::/59,6252001,6252001,,0,0
2001:470:28:ee0::/60,6252001,6252001,,0,0
2001:470:28:ef0::/61,6252001,6252001,,0,0
2001:470:28:ef8::/62,6252001,6252001,,0,0
2001:470:28:efc::/64,6252001,6252001,,0,0
2001:470:28:efd::/64,2661886,6252001,,0,0
2001:470:28:efe::/63,6252001,6252001,,0,0
2001:470:28:f00::/56,6252001,6252001,,0,0
2001:470:28:1000::/52,6252001,6252001,,0,0
2001:470:28:2000::/51,6252001,6252001,,0,0
2001:470:28:4000::/50,6252001,6252001,,0,0
2001:470:28:8000::/49,6252001,6252001,,0,0
2001:470:29::/48,6252001,6252001,,0,0
2001:470:2a::/47,6252001,6252001,,0,0
2001:470:2c::/48,6252001,6252001,,0,0
2001:470:2d::/48,3573345,6252001,,0,0
2001:470:2e::/48,6252001,6252001,,0,0
2001:470:2f::/48,6251999,6252001,,0,0
2001:470:30::/46,6252001,6252001,,0,0
2001:470:34::/47,6252001,6252001,,0,0
2001:470:36::/58,6252001,6252001,,0,0
2001:470:36:40::/59,6252001,6252001,,0,0
2001:470:36:60::/61,6252001,6252001,,0,0
2001:470:36:68::/62,6252001,6252001,,0,0
2001:470:36:6c::/64,6252001,6252001,,0,0
2001:470:36:6d::/64,1269750,6252001,,0,0
2001:470:36:6e::/63,6252001,6252001,,0,0
2001:470:36:70::/60,6252001,6252001,,0,0
2001:470:36:80::/57,6252001,6252001,,0,0
2001:470:36:100::/56,6252001,6252001,,0,0
2001:470:36:200::/55,6252001,6252001,,0,0
2001:470:36:400::/54,6252001,6252001,,0,0
2001:470:36:800::/53,6252001,6252001,,0,0
2001:470:36:1000::/52,6252001,6252001,,0,0
2001:470:36:2000::/51,6252001,6252001,,0,0
2001:470:36:4000::/50,6252001,6252001,,0,0
2001:470:36:8000::/49,6252001,6252001,,0,0
2001:470:37::/48,6252001,6252001,,0,0
2001:470:38::/45,6252001,6252001,,0,0
2001:470:40::/43,6252001,6252001,,0,0
2001:470:60::/45,3077311,6252001,,0,0
2001:470:68::/46,3077311,6252001,,0,0
2001:470:6c::/55,3077311,6252001,,0,0
2001:470:6c:200::/56,3077311,6252001,,0,0
2001:470:6c:300::/57,3077311,6252001,,0,0
2001:470:6c:380::/60,3077311,6252001,,0,0
2001:470:6c:390::/61,3077311,6252001,,0,0
2001:470:6c:398::/62,3077311,6252001,,0,0
2001:470:6c:39c::/63,3077311,6252001,,0,0
2001:470:6c:39e::/64,2623032,6252001,,0,0
2001:470:6c:39f::/64,3077311,6252001,,0,0
2001:470:6c:3a0::/59,3077311,6252001,,0,0
2001:470:6c:3c0::/58,3077311,6252001,,0,0
2001:470:6c:400::/54,3077311,6252001,,0,0
2001:470:6c:800::/53,3077311,6252001,,0,0
2001:470:6c:1000::/52,3077311,6252001,,0,0
